,sample name,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm: [mm],Geometrical mean dg,Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf],Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6e-05
0,KB07 FC 1 1 Dez2019,Dez2019,6145885.6,1394515.6,1.6297872340425532,5.78013986013986,14.210350584307179,20.545485714285718,48.94046920821114,63.398219395866455,86.49888712241653,100.35928775834658,109.59955484896662,52.66965090846366,24.08507254519416,4.1668667416312966,5.780139860139861,40.45052187019632,2.6176008680392373,0.4649782461865022,-0.05908404922914512,38.89969075203294,4.085308461502785,0.17277311742219092,0.2227652374813125,0.18774553058846644,0.18776786191547212,0.1778,3.9654675105685144e-05,9.628374931633908e-05,5.277640066770409e-05,5.279813844028062e-05,4.3747726792362275e-05,100,100,59.74142345110087,37.91602662570404,26.71530977982591,19.047619047619047,13.556067588325654,10.44546850998464,9.242191500256016,8.742959549411163,5.824372759856631,1.3696876600102406,0.4608294930875576,0,0,0
0,KB07 FC 2 1 Dez2019,Dez2019,6145885.6,1394515.6,1.6297872340425532,5.78013986013986,14.210350584307179,20.545485714285718,48.94046920821114,63.398219395866455,86.49888712241653,100.35928775834658,109.59955484896662,52.66965090846366,24.08507254519416,4.1668667416312966,5.780139860139861,40.45052187019632,2.6176008680392373,0.4649782461865022,-0.05908404922914512,38.89969075203294,4.085308461502785,0.17277311742219092,0.2227652374813125,0.18774553058846644,0.18776786191547212,0.1778,3.9654675105685144e-05,9.628374931633908e-05,5.277640066770409e-05,5.279813844028062e-05,4.3747726792362275e-05,100,100,69.74142345110087,47.91602662570404,36.71530977982591,29.047619047619047,13.556067588325654,10.44546850998464,9.242191500256016,8.742959549411163,5.824372759856631,1.3696876600102406,0.4608294930875576,0,0,0
